Flat profile:

Each sample counts as 0.01 seconds.
  %   cumulative   self              self     total           
 time   seconds   seconds    calls  ms/call  ms/call  name    
  [56] void store2DArray<int, 2>(int (*) [2], int, int, std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >, std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >) [205] void std::_Destroy_aux<true>::__destroy<double*>(double*, double*) [199] void std::vector<int, std::allocator<int> >::_M_realloc_insert<int>(__gnu_cxx::__normal_iterator<int*, std::vector<int, std::allocator<int> > >, int&&)
 [126] Bin_recursive(int, int, int (&) [10]) [89] void std::_Destroy_aux<true>::__destroy<int*>(int*, int*) [182] std::vector<int, std::allocator<int> >::_S_nothrow_relocate(std::integral_constant<bool, true>)
  [34] chooseInRange(int, int, std::mersenne_twister_engine<unsigned long, 32ul, 624ul, 397ul, 31ul, 2567483615ul, 11ul, 4294967295ul, 7ul, 2636928640ul, 15ul, 4022730752ul, 18ul, 1812433253ul>&) [170] std::_Vector_base<double, std::allocator<double> >::_M_allocate(unsigned long) [197] std::vector<int, std::allocator<int> >::end()
  [66] initialisePop(std::vector<double, std::allocator<double> > (&) [1][4], double (&) [1024][2], int, int, std::mersenne_twister_engine<unsigned long, 32ul, 624ul, 397ul, 31ul, 2567483615ul, 11ul, 4294967295ul, 7ul, 2636928640ul, 15ul, 4022730752ul, 18ul, 1812433253ul>&) [206] std::_Vector_base<double, std::allocator<double> >::_Vector_impl::_Vector_impl() [198] std::vector<int, std::allocator<int> >::begin()
 [149] store2ColFiles(std::basic_ofstream<char, std::char_traits<char> >&, int, int) [207] std::_Vector_base<double, std::allocator<double> >::_Vector_impl::~_Vector_impl() [144] std::vector<int, std::allocator<int> >::clear()
 [127] ConvertToBinary(int, int, int (&) [10]) [165] std::_Vector_base<double, std::allocator<double> >::_M_deallocate(double*, unsigned long) [132] std::vector<int, std::allocator<int> >::push_back(int&&)
   [4] consumptionRate(double, double, double, double (&) [1024][2], int) [208] std::_Vector_base<double, std::allocator<double> >::_Vector_impl_data::_Vector_impl_data() [148] std::vector<int, std::allocator<int> >::push_back(int const&)
  [57] storecellPopInd(std::basic_ofstream<char, std::char_traits<char> >&, std::vector<double, std::allocator<double> > (&) [1][4], int) [152] std::_Vector_base<double, std::allocator<double> >::_M_get_Tp_allocator() [102] std::vector<int, std::allocator<int> >::vector()
  [71] calculateCellPop(std::vector<double, std::allocator<double> > (&) [1][4], std::vector<int, std::allocator<int> > (&) [2]) [209] std::_Vector_base<double, std::allocator<double> >::_Vector_base() [103] std::vector<int, std::allocator<int> >::~vector()
  [65] storeCellPopSpec(std::basic_ofstream<char, std::char_traits<char> >&, std::vector<double, std::allocator<double> > (&) [1][3], int, double (&) [1024][2]) [210] std::_Vector_base<double, std::allocator<double> >::~_Vector_base() [124] std::vector<int, std::allocator<int> >::operator[](unsigned long)
 [228] getForestCellList(int (*) [2], std::vector<int, std::allocator<int> >&) [194] std::_Vector_base<int, std::allocator<int> >::_M_allocate(unsigned long) [220] void std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >::_M_construct<char*>(char*, char*)
  [22] storeReproduction(std::basic_ofstream<char, std::char_traits<char> >&, std::vector<double, std::allocator<double> > (&) [1][4], int, double (&) [1024][2]) [97] std::_Vector_base<int, std::allocator<int> >::_Vector_impl::_Vector_impl() [186] void std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >::_M_construct<char*>(char*, char*, std::forward_iterator_tag)
  [58] getSpeciesCellMass(int, int, std::vector<double, std::allocator<double> > (&) [1][4]) [98] std::_Vector_base<int, std::allocator<int> >::_Vector_impl::~_Vector_impl() [221] void std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >::_M_construct_aux<char*>(char*, char*, std::__false_type)
   [3] calculateInteractions(std::vector<double, std::allocator<double> > (&) [1][4], double (&) [1024][2], int, int, int, std::vector<double, std::allocator<double> > (&) [1][3], int) [92] std::_Vector_base<int, std::allocator<int> >::_M_deallocate(int*, unsigned long) [222] std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >::basic_string<char*, void>(char*, char*, std::allocator<char> const&)
  [60] calculateTotalPopSpec(std::vector<double, std::allocator<double> > (&) [1][4], std::vector<int, std::allocator<int> > (&) [2]) [99] std::_Vector_base<int, std::allocator<int> >::_Vector_impl_data::_Vector_impl_data() [223] std::__cxx11::to_string(int)
 [229] __static_initialization_and_destruction_0(int, int) [88] std::_Vector_base<int, std::allocator<int> >::_M_get_Tp_allocator() [137] std::__detail::_Mod<unsigned long, 4294967296ul, 1ul, 0ul, true, true>::__calc(unsigned long)
  [19] kill(std::vector<double, std::allocator<double> > (&) [1][4], double, int, int, std::mersenne_twister_engine<unsigned long, 32ul, 624ul, 397ul, 31ul, 2567483615ul, 11ul, 4294967295ul, 7ul, 2636928640ul, 15ul, 4022730752ul, 18ul, 1812433253ul>&) [100] std::_Vector_base<int, std::allocator<int> >::_Vector_base() [139] std::__detail::_Mod<unsigned long, 624ul, 1ul, 0ul, true, true>::__calc(unsigned long)
  [25] auto since<std::chrono::duration<long, std::ratio<1l, 1l> >, std::chrono::_V2::steady_clock, std::chrono::duration<long, std::ratio<1l, 1000000000l> > >(std::chrono::time_point<std::chrono::_V2::steady_clock, std::chrono::duration<long, std::ratio<1l, 1000000000l> > > const&) [101] std::_Vector_base<int, std::allocator<int> >::~_Vector_base() [138] unsigned long std::__detail::__mod<unsigned long, 4294967296ul, 1ul, 0ul>(unsigned long)
  [38] addInd(std::vector<double, std::allocator<double> > (&) [1][4], int, int, double (&) [1024][2], std::vector<double, std::allocator<double> > (&) [1][3]) [171] std::allocator_traits<std::allocator<double> >::deallocate(std::allocator<double>&, double*, unsigned long) [140] unsigned long std::__detail::__mod<unsigned long, 624ul, 1ul, 0ul>(unsigned long)
  [37] shuffle(int*, int, std::mersenne_twister_engine<unsigned long, 32ul, 624ul, 397ul, 31ul, 2567483615ul, 11ul, 4294967295ul, 7ul, 2636928640ul, 15ul, 4022730752ul, 18ul, 1812433253ul>&) [117] void std::allocator_traits<std::allocator<double> >::destroy<double>(std::allocator<double>&, double*) [78] std::__detail::_Adaptor<std::mersenne_twister_engine<unsigned long, 32ul, 624ul, 397ul, 31ul, 2567483615ul, 11ul, 4294967295ul, 7ul, 2636928640ul, 15ul, 4022730752ul, 18ul, 1812433253ul>, double>::_Adaptor(std::mersenne_twister_engine<unsigned long, 32ul, 624ul, 397ul, 31ul, 2567483615ul, 11ul, 4294967295ul, 7ul, 2636928640ul, 15ul, 4022730752ul, 18ul, 1812433253ul>&)
  [11] uniform(std::mersenne_twister_engine<unsigned long, 32ul, 624ul, 397ul, 31ul, 2567483615ul, 11ul, 4294967295ul, 7ul, 2636928640ul, 15ul, 4022730752ul, 18ul, 1812433253ul>&) [172] std::allocator_traits<std::allocator<double> >::allocate(std::allocator<double>&, unsigned long) [15] std::__detail::_Adaptor<std::mersenne_twister_engine<unsigned long, 32ul, 624ul, 397ul, 31ul, 2567483615ul, 11ul, 4294967295ul, 7ul, 2636928640ul, 15ul, 4022730752ul, 18ul, 1812433253ul>, double>::operator()()
  [24] mutation(std::vector<double, std::allocator<double> > (&) [1][4], double, int, std::mersenne_twister_engine<unsigned long, 32ul, 624ul, 397ul, 31ul, 2567483615ul, 11ul, 4294967295ul, 7ul, 2636928640ul, 15ul, 4022730752ul, 18ul, 1812433253ul>&) [155] std::allocator_traits<std::allocator<double> >::max_size(std::allocator<double> const&) [187] std::iterator_traits<char*>::difference_type std::__distance<char*>(char*, char*, std::random_access_iterator_tag)
  [51] storeNum(int, std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >, std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >) [122] void std::allocator_traits<std::allocator<double> >::construct<double, double const&>(std::allocator<double>&, double*, double const&) [244] __gnu_cxx::__enable_if<std::__is_scalar<int>::__value, int*>::__type std::__fill_n_a<int*, int, int>(int*, int, int const&)
 [150] storeVec(std::basic_ofstream<char, std::char_traits<char> >&, std::vector<int, std::allocator<int> >*, int, int) [45] void std::allocator_traits<std::allocator<double> >::construct<double, double>(std::allocator<double>&, double*, double&&) [106] __gnu_cxx::__normal_iterator<double*, std::vector<double, std::allocator<double> > > std::__miter_base<__gnu_cxx::__normal_iterator<double*, std::vector<double, std::allocator<double> > > >(__gnu_cxx::__normal_iterator<double*, std::vector<double, std::allocator<double> > >)
   [7] arrhenius(double)     [195] std::allocator_traits<std::allocator<int> >::deallocate(std::allocator<int>&, int*, unsigned long) [141] double* std::__niter_base<double*>(double*)
  [26] dispersal(std::vector<double, std::allocator<double> > (&) [1][4], double (&) [1][1], double, int, int, int&, std::mersenne_twister_engine<unsigned long, 32ul, 624ul, 397ul, 31ul, 2567483615ul, 11ul, 4294967295ul, 7ul, 2636928640ul, 15ul, 4022730752ul, 18ul, 1812433253ul>&) [196] std::allocator_traits<std::allocator<int> >::allocate(std::allocator<int>&, unsigned long) [84] double* std::__niter_base<double*, std::vector<double, std::allocator<double> > >(__gnu_cxx::__normal_iterator<double*, std::vector<double, std::allocator<double> > >)
  [28] removeInd(std::vector<double, std::allocator<double> > (&) [1][4], int, int, std::vector<double, std::allocator<double> > (&) [1][3]) [177] std::allocator_traits<std::allocator<int> >::max_size(std::allocator<int> const&) [163] int* std::__niter_base<int*>(int*)
 [218] std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > __gnu_cxx::__to_xstring<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >, char>(int (*)(char*, unsigned long, char const*, __va_list_tag*), unsigned long, char const*, ...) [147] void std::allocator_traits<std::allocator<int> >::construct<int, int const&>(std::allocator<int>&, int*, int const&) [48] __gnu_cxx::__normal_iterator<double*, std::vector<double, std::allocator<double> > > std::__niter_wrap<__gnu_cxx::__normal_iterator<double*, std::vector<double, std::allocator<double> > >, double*>(__gnu_cxx::__normal_iterator<double*, std::vector<double, std::allocator<double> > >, double*)
 [166] __gnu_cxx::new_allocator<double>::deallocate(double*, unsigned long) [130] void std::allocator_traits<std::allocator<int> >::construct<int, int>(std::allocator<int>&, int*, int&&) [245] int* std::__niter_wrap<int*>(int* const&, int*)
 [111] void __gnu_cxx::new_allocator<double>::destroy<double>(double*) [231] std::normal_distribution<double>::param_type::param_type(double, double) [161] double* std::__relocate_a<double*, double*, std::allocator<double> >(double*, double*, double*, std::allocator<double>&)
